field_key,field_title,validity_stats,token_valid_ratio,char_valid_ratio,valid_tokens,invalid_tokens,tokens,token_validity_ratio_label,camel_case_flag,snake_case_flag,clean_word_flag,missing_field_title
focus_of_session,"What was the focus of the session (i.e. alleviation of emotional disturbances, reversal or change of maladaptive Patterns or behaviors, encouragement of personality growth or development)?","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['focus', 'of', 'session'], 'invalid_tokens': [], 'tokens': ['focus', 'of', 'session']}",1.0,1.0,"['focus', 'of', 'session']",[],"['focus', 'of', 'session']",VALID,False,True,False,False
interventions_provided,Describe the interventions provided.,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['interventions', 'provided'], 'invalid_tokens': [], 'tokens': ['interventions', 'provided']}",1.0,1.0,"['interventions', 'provided']",[],"['interventions', 'provided']",VALID,False,True,False,False
clients_response_to_intervention,"Describe the client's response to the intervention, progress made toward goals and clients strengths. If progress is not being made, describe reasons and barriers to progress.","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['clients', 'response', 'to', 'intervention'], 'invalid_tokens': [], 'tokens': ['clients', 'response', 'to', 'intervention']}",1.0,1.0,"['clients', 'response', 'to', 'intervention']",[],"['clients', 'response', 'to', 'intervention']",VALID,False,True,False,False
document_plan,Document the plan. If there were barriers describe the plan to overcome the barriers.,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['document', 'plan'], 'invalid_tokens': [], 'tokens': ['document', 'plan']}",1.0,1.0,"['document', 'plan']",[],"['document', 'plan']",VALID,False,True,False,False
desribe_reason_text,,"{'token_valid_ratio': 0.6667, 'char_valid_ratio': 0.5882, 'valid_tokens': ['reason', 'text'], 'invalid_tokens': ['desribe'], 'tokens': ['desribe', 'reason', 'text']}",0.6667,0.5882,"['reason', 'text']",['desribe'],"['desribe', 'reason', 'text']",PARTIAL,False,True,False,True
summary_intervention_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['summary', 'intervention', 'text'], 'invalid_tokens': [], 'tokens': ['summary', 'intervention', 'text']}",1.0,1.0,"['summary', 'intervention', 'text']",[],"['summary', 'intervention', 'text']",VALID,False,True,False,True
summary_contact,Summary of Contact,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['summary', 'contact'], 'invalid_tokens': [], 'tokens': ['summary', 'contact']}",1.0,1.0,"['summary', 'contact']",[],"['summary', 'contact']",VALID,False,True,False,False
description,"Description of COS Service, Future Plans and Recommendations","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['description'], 'invalid_tokens': [], 'tokens': ['description']}",1.0,1.0,['description'],[],['description'],VALID,False,False,False,False
narrative,סיכום פגישה,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['narrative'], 'invalid_tokens': [], 'tokens': ['narrative']}",1.0,1.0,['narrative'],[],['narrative'],VALID,False,False,False,False
barriers,Barriers to progress:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['barriers'], 'invalid_tokens': [], 'tokens': ['barriers']}",1.0,1.0,['barriers'],[],['barriers'],VALID,False,False,False,False
narrative,Narrative,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['narrative'], 'invalid_tokens': [], 'tokens': ['narrative']}",1.0,1.0,['narrative'],[],['narrative'],VALID,False,False,False,False
note_text,Note,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['note', 'text'], 'invalid_tokens': [], 'tokens': ['note', 'text']}",1.0,1.0,"['note', 'text']",[],"['note', 'text']",VALID,False,True,False,False
note_text,Note,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['note', 'text'], 'invalid_tokens': [], 'tokens': ['note', 'text']}",1.0,1.0,"['note', 'text']",[],"['note', 'text']",VALID,False,True,False,False
signature,Signature Field,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['signature'], 'invalid_tokens': [], 'tokens': ['signature']}",1.0,1.0,['signature'],[],['signature'],VALID,False,False,False,False
purpose_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['purpose', 'text'], 'invalid_tokens': [], 'tokens': ['purpose', 'text']}",1.0,1.0,"['purpose', 'text']",[],"['purpose', 'text']",VALID,False,True,False,True
activity_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['activity', 'text'], 'invalid_tokens': [], 'tokens': ['activity', 'text']}",1.0,1.0,"['activity', 'text']",[],"['activity', 'text']",VALID,False,True,False,True
response_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response', 'text'], 'invalid_tokens': [], 'tokens': ['response', 'text']}",1.0,1.0,"['response', 'text']",[],"['response', 'text']",VALID,False,True,False,True
overall_outcome_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['overall', 'outcome', 'text'], 'invalid_tokens': [], 'tokens': ['overall', 'outcome', 'text']}",1.0,1.0,"['overall', 'outcome', 'text']",[],"['overall', 'outcome', 'text']",VALID,False,True,False,True
purpose_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['purpose', 'text'], 'invalid_tokens': [], 'tokens': ['purpose', 'text']}",1.0,1.0,"['purpose', 'text']",[],"['purpose', 'text']",VALID,False,True,False,True
activity_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['activity', 'text'], 'invalid_tokens': [], 'tokens': ['activity', 'text']}",1.0,1.0,"['activity', 'text']",[],"['activity', 'text']",VALID,False,True,False,True
response_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response', 'text'], 'invalid_tokens': [], 'tokens': ['response', 'text']}",1.0,1.0,"['response', 'text']",[],"['response', 'text']",VALID,False,True,False,True
overall_outcome_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['overall', 'outcome', 'text'], 'invalid_tokens': [], 'tokens': ['overall', 'outcome', 'text']}",1.0,1.0,"['overall', 'outcome', 'text']",[],"['overall', 'outcome', 'text']",VALID,False,True,False,True
purpose_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['purpose', 'text'], 'invalid_tokens': [], 'tokens': ['purpose', 'text']}",1.0,1.0,"['purpose', 'text']",[],"['purpose', 'text']",VALID,False,True,False,True
activity_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['activity', 'text'], 'invalid_tokens': [], 'tokens': ['activity', 'text']}",1.0,1.0,"['activity', 'text']",[],"['activity', 'text']",VALID,False,True,False,True
response_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response', 'text'], 'invalid_tokens': [], 'tokens': ['response', 'text']}",1.0,1.0,"['response', 'text']",[],"['response', 'text']",VALID,False,True,False,True
overall_outcome_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['overall', 'outcome', 'text'], 'invalid_tokens': [], 'tokens': ['overall', 'outcome', 'text']}",1.0,1.0,"['overall', 'outcome', 'text']",[],"['overall', 'outcome', 'text']",VALID,False,True,False,True
comments_text,Comments,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['comments', 'text'], 'invalid_tokens': [], 'tokens': ['comments', 'text']}",1.0,1.0,"['comments', 'text']",[],"['comments', 'text']",VALID,False,True,False,False
client_comments_text,Client Comments,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['client', 'comments', 'text'], 'invalid_tokens': [], 'tokens': ['client', 'comments', 'text']}",1.0,1.0,"['client', 'comments', 'text']",[],"['client', 'comments', 'text']",VALID,False,True,False,False
health_issues_text,Client Health Issues,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['health', 'issues', 'text'], 'invalid_tokens': [], 'tokens': ['health', 'issues', 'text']}",1.0,1.0,"['health', 'issues', 'text']",[],"['health', 'issues', 'text']",VALID,False,True,False,False
sud_progress,"Movement toward treatment plan objectives by (include Individual's perception of services, supports and/or treatment and progress toward goals)","{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.7273, 'valid_tokens': ['progress'], 'invalid_tokens': ['sud'], 'tokens': ['sud', 'progress']}",0.5,0.7273,['progress'],['sud'],"['sud', 'progress']",INVALID,False,True,False,False
sud_staff_intervention,"Staff intervention (i.e. modality, EBP, assignment of homework, etc.)","{'token_valid_ratio': 0.6667, 'char_valid_ratio': 0.85, 'valid_tokens': ['staff', 'intervention'], 'invalid_tokens': ['sud'], 'tokens': ['sud', 'staff', 'intervention']}",0.6667,0.85,"['staff', 'intervention']",['sud'],"['sud', 'staff', 'intervention']",PARTIAL,False,True,False,False
sud_individual_response,Individual's Response to Intervention,"{'token_valid_ratio': 0.6667, 'char_valid_ratio': 0.8571, 'valid_tokens': ['individual', 'response'], 'invalid_tokens': ['sud'], 'tokens': ['sud', 'individual', 'response']}",0.6667,0.8571,"['individual', 'response']",['sud'],"['sud', 'individual', 'response']",PARTIAL,False,True,False,False
summary_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['summary', 'text'], 'invalid_tokens': [], 'tokens': ['summary', 'text']}",1.0,1.0,"['summary', 'text']",[],"['summary', 'text']",VALID,False,True,False,True
narrative,Narration,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['narrative'], 'invalid_tokens': [], 'tokens': ['narrative']}",1.0,1.0,['narrative'],[],['narrative'],VALID,False,False,False,False
contact,"Collateral Contact (including all participants during the service - family, friends, Law enforcement, other staff): ","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['contact'], 'invalid_tokens': [], 'tokens': ['contact']}",1.0,1.0,['contact'],[],['contact'],VALID,False,False,False,False
response,Response to Treatment,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
focus," What was the focus of the session (i.e. alleviation of emotional disturbances, reversal or change of maladaptive Patterns or behaviors, encouragement of personality growth or development)?","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['focus'], 'invalid_tokens': [], 'tokens': ['focus']}",1.0,1.0,['focus'],[],['focus'],VALID,False,False,False,False
response,"Describe the client's response to the intervention, progress made toward goals and clients strengths. If progress is not being made, describe reasons and barriers to progress.","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
struggles,Identified Struggles,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['struggles'], 'invalid_tokens': [], 'tokens': ['struggles']}",1.0,1.0,['struggles'],[],['struggles'],VALID,False,False,False,False
group_progress,Group Progress Update,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['group', 'progress'], 'invalid_tokens': [], 'tokens': ['group', 'progress']}",1.0,1.0,"['group', 'progress']",[],"['group', 'progress']",VALID,False,True,False,False
sleep,Sleep/Appetite,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['sleep'], 'invalid_tokens': [], 'tokens': ['sleep']}",1.0,1.0,['sleep'],[],['sleep'],VALID,False,False,False,False
issues_text,Issues Addressed During Session,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['issues', 'text'], 'invalid_tokens': [], 'tokens': ['issues', 'text']}",1.0,1.0,"['issues', 'text']",[],"['issues', 'text']",VALID,False,True,False,False
nextappt_text,Next Appointment Scheduled,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.3333, 'valid_tokens': ['text'], 'invalid_tokens': ['nextappt'], 'tokens': ['nextappt', 'text']}",0.5,0.3333,['text'],['nextappt'],"['nextappt', 'text']",INVALID,False,True,False,False
group,Group Progress Update,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['group'], 'invalid_tokens': [], 'tokens': ['group']}",1.0,1.0,['group'],[],['group'],VALID,False,False,False,False
emotional,"Emotional, Behavioral or Cognitive Conditions and Complications","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['emotional'], 'invalid_tokens': [], 'tokens': ['emotional']}",1.0,1.0,['emotional'],[],['emotional'],VALID,False,False,False,False
relapse,Relapse/Continued Use Potential,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['relapse'], 'invalid_tokens': [], 'tokens': ['relapse']}",1.0,1.0,['relapse'],[],['relapse'],VALID,False,False,False,False
recovery,Recovery Environment,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['recovery'], 'invalid_tokens': [], 'tokens': ['recovery']}",1.0,1.0,['recovery'],[],['recovery'],VALID,False,False,False,False
sleep,Sleep/Appetite,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['sleep'], 'invalid_tokens': [], 'tokens': ['sleep']}",1.0,1.0,['sleep'],[],['sleep'],VALID,False,False,False,False
Observations,Observations:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['observations'], 'invalid_tokens': [], 'tokens': ['observations']}",1.0,1.0,['observations'],[],['observations'],VALID,False,False,True,False
Updates,Updates:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['updates'], 'invalid_tokens': [], 'tokens': ['updates']}",1.0,1.0,['updates'],[],['updates'],VALID,False,False,True,False
Response,Client Response to Interventions:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,True,False
sessioncontent,Session Content,"{'token_valid_ratio': 0.0, 'char_valid_ratio': 0.0, 'valid_tokens': [], 'invalid_tokens': ['sessioncontent'], 'tokens': ['sessioncontent']}",0.0,0.0,[],['sessioncontent'],['sessioncontent'],INVALID,False,False,False,False
planrec,Plan/Recommendations,"{'token_valid_ratio': 0.0, 'char_valid_ratio': 0.0, 'valid_tokens': [], 'invalid_tokens': ['planrec'], 'tokens': ['planrec']}",0.0,0.0,[],['planrec'],['planrec'],INVALID,False,False,False,False
treatment_provided,Treatment provided (Document treatment and client outcome during session):,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['treatment', 'provided'], 'invalid_tokens': [], 'tokens': ['treatment', 'provided']}",1.0,1.0,"['treatment', 'provided']",[],"['treatment', 'provided']",VALID,False,True,False,False
treatment_goals,Progress toward Treatment Goals (Document progress toward this treatment goal):,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['treatment', 'goals'], 'invalid_tokens': [], 'tokens': ['treatment', 'goals']}",1.0,1.0,"['treatment', 'goals']",[],"['treatment', 'goals']",VALID,False,True,False,False
suicidal_ideation_text,Suicidal Ideation,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['suicidal', 'ideation', 'text'], 'invalid_tokens': [], 'tokens': ['suicidal', 'ideation', 'text']}",1.0,1.0,"['suicidal', 'ideation', 'text']",[],"['suicidal', 'ideation', 'text']",VALID,False,True,False,False
homicidal_ideation_text,Homicidal Ideation,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['homicidal', 'ideation', 'text'], 'invalid_tokens': [], 'tokens': ['homicidal', 'ideation', 'text']}",1.0,1.0,"['homicidal', 'ideation', 'text']",[],"['homicidal', 'ideation', 'text']",VALID,False,True,False,False
community_resources,Referral to Community Resources:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['community', 'resources'], 'invalid_tokens': [], 'tokens': ['community', 'resources']}",1.0,1.0,"['community', 'resources']",[],"['community', 'resources']",VALID,False,True,False,False
contact_with_caregiver,Contact with Caregiver:,"{'token_valid_ratio': 0.6667, 'char_valid_ratio': 0.55, 'valid_tokens': ['contact', 'with'], 'invalid_tokens': ['caregiver'], 'tokens': ['contact', 'with', 'caregiver']}",0.6667,0.55,"['contact', 'with']",['caregiver'],"['contact', 'with', 'caregiver']",PARTIAL,False,True,False,False
coordination_of_services_text,Coordination of Services,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['coordination', 'of', 'services', 'text'], 'invalid_tokens': [], 'tokens': ['coordination', 'of', 'services', 'text']}",1.0,1.0,"['coordination', 'of', 'services', 'text']",[],"['coordination', 'of', 'services', 'text']",VALID,False,True,False,False
description_of_training,"Description of Training/Intervention: (ex. Supporting, demonstrating, engaging, role-playing, empowering)","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['description', 'of', 'training'], 'invalid_tokens': [], 'tokens': ['description', 'of', 'training']}",1.0,1.0,"['description', 'of', 'training']",[],"['description', 'of', 'training']",VALID,False,True,False,False
narrative,Narrative,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['narrative'], 'invalid_tokens': [], 'tokens': ['narrative']}",1.0,1.0,['narrative'],[],['narrative'],VALID,False,False,False,False
