field_key,field_title,field_type,field_key_exists_in_library_flag,row_id,missing_field_title,token_valid_ratio,invalid_tokens,token_validity_ratio_label,containment_title,matched_tokens,key_tokens,title_tokens,containment_title_label,cosine_sim,cosine_verdict,nli_axis,nli_axis_label,len_ratio,facet_hard_mismatch,facet_partial_mismatch,facet_missing_context,facet_hidden_agent,facet_temporal_mismatch,facet_token_validity_issues,facet_title_missing,semantic_severity,structural_severity,final_severity,reasons
goal,"GOAL FOR THIS SERVICE: Indicate a specific, observable and/or measurable goal(s) related to the client’s mental health needs.",textarea,False,176,False,1.0,[],VALID,0.0909,['goal'],['goal'],"['specific', 'observable', 'indicate', 'health', 'measurable', 'need', 'goal', 'mental', 'client', 'service', 'relate']",LOW,0.30728140473365784,LOW,0.371114648028412,Weak Match,3.0,True,False,False,True,False,False,False,0.512608815828621,1.0,0.8537826447485862,"hard_mismatch, hidden_agent"
narrative,"SESSION NARRATIVE: Indicate medically necessary service(s) provided. If client/collateral present, also indicate participant(s) response to service(s).",textarea,False,178,False,1.0,[],VALID,0.0714,['narrative'],['narrative'],"['indicate', 'collateral', 'provide', 'medically', 'response', 'session', 'narrative', 'if', 'present', 'also', 'client', 'participant', 'service', 'necessary']",LOW,0.34065160155296326,LOW,0.45264960266012444,Weak Match,3.0,True,False,False,True,True,False,False,0.5451303612639263,1.0,0.8635391083791779,"hard_mismatch, hidden_agent, temporal_mismatch"
indvpresent,INDIVIDUALS PRESENT/CONTACTED:,textarea,False,181,False,0.0,['indvpresent'],INVALID,0.0,[],['indvpresent'],"['individual', 'present', 'contact']",LOW,0.3074474632740021,LOW,0.1686148532679175,Uncertain,3.0,True,False,False,False,False,True,False,0.44281869496257587,0.0,0.13284560848877275,"hard_mismatch, token_validity_issues"
clientprez,CLIENT PRESENTATION:,textarea,False,182,False,0.0,['clientprez'],INVALID,0.0,[],['clientprez'],"['presentation', 'client']",LOW,0.5160234570503235,MEDIUM,0.20944376729996925,Weak Match,2.0,False,True,False,True,False,True,False,0.5176401673050878,0.0,0.15529205019152634,"partial_mismatch, hidden_agent, token_validity_issues"
servicegoal,GOAL FOR THIS SERVICE:,textarea,False,183,False,0.0,['servicegoal'],INVALID,0.0,[],['servicegoal'],"['goal', 'service']",LOW,0.5776455402374268,MEDIUM,0.526955913412832,Weak Match,2.0,False,True,False,False,False,True,False,0.6313804360950777,0.0,0.1894141308285233,"partial_mismatch, token_validity_issues"
functionalimpairments,FUNCTIONAL IMPAIRMENTS:,textarea,False,184,False,0.0,['functionalimpairments'],INVALID,0.0,[],['functionalimpairment'],"['impairment', 'functional']",LOW,0.5289118885993958,MEDIUM,0.5981275018326013,Weak Match,2.0,False,True,False,False,False,True,False,0.6381118171295991,0.0,0.19143354513887972,"partial_mismatch, token_validity_issues"
response,RESPONSE:,textarea,False,186,False,1.0,[],VALID,1.0,['response'],['response'],['response'],HIGH,1.0,HIGH,0.5968396376476853,Weak Match,1.0,False,False,False,False,False,False,False,0.8790518912943056,1.0,0.9637155673882916,
first_began,"When you first began services, you were (describe symptoms, housing, medical needs, family/social situations, etc.)",textarea,False,190,False,1.0,[],VALID,0.1429,"['begin', 'first']","['begin', 'first']","['you', 'when', 'need', 'housing', 'situation', 'begin', 'medical', 'symptom', 'etc', 'family', 'social', 'service', 'first', 'describe']",LOW,0.20737765729427338,LOW,0.5606405518747044,Weak Match,3.0,True,False,False,True,False,False,False,0.5446954627506934,1.0,0.863408638825208,"hard_mismatch, hidden_agent"
goals_progress,Here are your goals and the progress you've made and some gains you've achieved.,textarea,False,191,False,1.0,[],VALID,0.2,"['goal', 'progress']","['goal', 'progress']","['you', 've', 'some', 'make', 'your', 'gain', 'goal', 'progress', 'here', 'achieve']",LOW,0.6241477131843567,MEDIUM,0.6809840046697225,Exact Match,3.0,False,True,False,False,False,False,False,0.7115395153562236,1.0,0.913461854606867,partial_mismatch
details_services,Details and Services at other agencies.,textarea,False,192,False,1.0,[],VALID,0.5,"['detail', 'service']","['detail', 'service']","['detail', 'other', 'agency', 'service']",PARTIAL,0.6813200116157532,MEDIUM,0.4998595856693825,Weak Match,2.0,False,False,True,False,False,False,False,0.7043538791855407,1.0,0.9113061637556622,missing_context
presenting_issue,Presenting Issue,textarea,False,193,False,1.0,[],VALID,1.0,"['present', 'issue']","['present', 'issue']","['present', 'issue']",HIGH,1.0000001192092896,HIGH,0.6587872583102706,Exact Match,1.0,False,False,False,False,False,False,False,0.8976362132558681,1.0,0.9692908639767603,
additional_intervention,Additional Care Manager Intervention Provided During the Session,textarea,False,195,False,1.0,[],VALID,0.2857,"['intervention', 'additional']","['intervention', 'additional']","['provide', 'intervention', 'during', 'session', 'manager', 'care', 'additional']",LOW,0.5726383924484253,MEDIUM,0.8239768324396707,Exact Match,3.0,False,True,False,False,True,False,False,0.7475545674664288,1.0,0.9242663702399285,"partial_mismatch, temporal_mismatch"
response,Client response to interventions performed,textarea,False,196,False,1.0,[],VALID,0.25,['response'],['response'],"['intervention', 'response', 'perform', 'client']",LOW,0.37659263610839844,LOW,0.4849437574565196,Weak Match,3.0,True,False,False,True,False,False,False,0.5834609180694754,1.0,0.8750382754208426,"hard_mismatch, hidden_agent"
progress_towards_goal,Progress towards goals,textarea,False,197,False,1.0,[],VALID,1.0,"['progress', 'towards', 'goal']","['progress', 'towards', 'goal']","['progress', 'towards', 'goal']",HIGH,1.0000001192092896,HIGH,0.8141727215288097,Exact Match,1.0,False,False,False,False,False,False,False,0.9442518522214297,1.0,0.9832755556664289,
additional_progress,Additional Progress towards goals to be addressed during the interim or at next session,textarea,False,198,False,1.0,[],VALID,0.2222,"['progress', 'additional']","['progress', 'additional']","['next', 'towards', 'during', 'interim', 'session', 'address', 'progress', 'goal', 'additional']",LOW,0.5486004948616028,MEDIUM,0.9040230640664756,Exact Match,3.0,False,True,False,False,True,False,False,0.7580070676784235,1.0,0.927402120303527,"partial_mismatch, temporal_mismatch"
focus_of_session,"What was the focus of the session (i.e. alleviation of emotional disturbances, reversal or change of maladaptive Patterns or behaviors, encouragement of personality growth or development)?",textarea,False,200,False,1.0,[],VALID,0.125,"['focus', 'session']","['focus', 'session']","['pattern', 'focus', 'growth', 'what', 'development', 'session', 'maladaptive', 'personality', 'encouragement', 'disturbance', 'change', 'reversal', 'behavior', 'emotional', 'ie', 'alleviation']",LOW,0.1430836170911789,LOW,0.4144507629758732,Weak Match,3.0,True,False,False,False,False,False,False,0.4797603140201156,1.0,0.8439280942060347,hard_mismatch
interventions_provided,Describe the interventions provided.,textarea,False,201,False,1.0,[],VALID,0.6667,"['intervention', 'provide']","['intervention', 'provide']","['intervention', 'describe', 'provide']",PARTIAL,0.9353495240211487,HIGH,0.8227078088330094,Exact Match,1.5,False,False,False,False,False,False,False,0.8940871998562474,1.0,0.9682261599568742,
clients_response_to_intervention,"Describe the client's response to the intervention, progress made toward goals and clients strengths. If progress is not being made, describe reasons and barriers to progress.",textarea,False,202,False,1.0,[],VALID,0.2308,"['intervention', 'client', 'response']","['intervention', 'response', 'client']","['strength', 'make', 'reason', 'response', 'intervention', 'toward', 'barrier', 'progress', 'goal', 'if', 'client', 'not', 'describe']",LOW,0.5813109874725342,MEDIUM,0.757510438508751,Exact Match,3.0,False,True,False,False,False,False,False,0.7247264277943856,1.0,0.9174179283383156,partial_mismatch
document_plan,Document the plan. If there were barriers describe the plan to overcome the barriers.,textarea,False,203,False,1.0,[],VALID,0.2857,"['document', 'plan']","['document', 'plan']","['barrier', 'plan', 'document', 'if', 'there', 'overcome', 'describe']",LOW,0.49281468987464905,MEDIUM,0.8859278989142094,Exact Match,3.0,False,True,False,False,False,False,False,0.7421927766366574,1.0,0.9226578329909971,partial_mismatch
desribe_reason_text,,textarea,False,205,True,0.6667,['desribe'],PARTIAL,0.0,[],"['text', 'desribe', 'reason']",['nan'],LOW,0.16089212894439697,LOW,-0.03543630575282915,Uncertain,0.3333333333333333,True,False,False,False,False,True,True,0.3376367469574703,0.0,0.1012910240872411,"hard_mismatch, token_validity_issues, title_missing"
summary_intervention_text,,textarea,False,207,True,1.0,[],VALID,0.0,[],"['intervention', 'summary', 'text']",['nan'],LOW,0.018952161073684692,LOW,-0.15005627941002983,Partial Contradiction,0.3333333333333333,True,False,False,False,False,False,True,0.26066876449909643,0.0,0.07820062934972892,"hard_mismatch, title_missing"
summary_contact,Summary of Contact,textarea,False,208,False,1.0,[],VALID,1.0,"['contact', 'summary']","['contact', 'summary']","['contact', 'summary']",HIGH,1.0,HIGH,0.6678348694460885,Exact Match,1.0,False,False,False,False,False,False,False,0.9003504608338265,1.0,0.9701051382501479,
description,"Description of COS Service, Future Plans and Recommendations",textarea,False,209,False,1.0,[],VALID,0.1667,['description'],['description'],"['recommendation', 'plan', 'future', ""'cos"", 'service', 'description']",LOW,0.1754780411720276,LOW,0.4397650170258854,Weak Match,3.0,True,False,False,False,False,False,False,0.5012429174593739,1.0,0.8503728752378121,hard_mismatch
narrative,סיכום פגישה,textarea,False,210,False,1.0,[],VALID,0.0,[],['narrative'],[],LOW,0.254143625497818,LOW,0.09341445282982676,Uncertain,0.0,True,False,False,False,False,False,False,0.4042674234982934,1.0,0.821280227049488,hard_mismatch
barriers,Barriers to progress:,textarea,False,213,False,1.0,[],VALID,0.5,['barrier'],['barrier'],"['progress', 'barrier']",PARTIAL,0.7317111492156982,MEDIUM,0.7633485085460676,Exact Match,2.0,False,False,False,False,False,False,False,0.7985178973285298,1.0,0.9395553691985589,
narrative,Narrative,textarea,False,215,False,1.0,[],VALID,1.0,['narrative'],['narrative'],['narrative'],HIGH,1.0,HIGH,0.4179504607687354,Weak Match,1.0,False,False,False,False,False,False,False,0.8253851382306207,1.0,0.9476155414691861,
note_text,Note,textarea,False,217,False,1.0,[],VALID,1.0,['note'],"['text', 'note']",['note'],HIGH,0.6081365942955017,MEDIUM,0.19441926611693985,Uncertain,0.5,False,False,False,False,False,False,False,0.6407667581237324,1.0,0.8922300274371197,
note_text,Note,textarea,False,219,False,1.0,[],VALID,1.0,['note'],"['text', 'note']",['note'],HIGH,0.6081365942955017,MEDIUM,0.19441926611693985,Uncertain,0.5,False,False,False,False,False,False,False,0.6407667581237324,1.0,0.8922300274371197,
signature,Signature Field,textarea,False,222,False,1.0,[],VALID,0.5,['signature'],['signature'],"['signature', 'field']",PARTIAL,0.8246575593948364,MEDIUM,0.4686068016230354,Weak Match,2.0,False,False,True,False,False,False,False,0.7379793083053615,1.0,0.9213937924916085,missing_context
purpose_text,,textarea,False,224,True,1.0,[],VALID,0.0,[],"['purpose', 'text']",['nan'],LOW,0.15694685280323029,LOW,0.044526931057365084,Uncertain,0.5,True,False,False,False,False,False,True,0.3604421351581786,0.0,0.10813264054745357,"hard_mismatch, title_missing"
activity_text,,textarea,False,226,True,1.0,[],VALID,0.0,[],"['text', 'activity']",['nan'],LOW,0.12061003595590591,LOW,0.060415094734104925,Uncertain,0.5,True,False,False,False,False,False,True,0.35430753920700325,0.0,0.10629226176210098,"hard_mismatch, title_missing"
response_text,,textarea,False,228,True,1.0,[],VALID,0.0,[],"['text', 'response']",['nan'],LOW,0.14558503031730652,LOW,0.11224399366841716,Uncertain,0.5,True,False,False,False,False,False,True,0.3773487071957171,0.0,0.11320461215871513,"hard_mismatch, title_missing"
overall_outcome_text,,textarea,False,230,True,1.0,[],VALID,0.0,[],"['overall', 'outcome', 'text']",['nan'],LOW,0.10344771295785904,LOW,-0.11924152921731743,Uncertain,0.3333333333333333,True,False,False,False,False,False,True,0.29526185512216246,0.0,0.08857855653664874,"hard_mismatch, title_missing"
purpose_text,,textarea,False,232,True,1.0,[],VALID,0.0,[],"['purpose', 'text']",['nan'],LOW,0.15694685280323029,LOW,0.044526931057365084,Uncertain,0.5,True,False,False,False,False,False,True,0.3604421351581786,0.0,0.10813264054745357,"hard_mismatch, title_missing"
activity_text,,textarea,False,234,True,1.0,[],VALID,0.0,[],"['text', 'activity']",['nan'],LOW,0.12061003595590591,LOW,0.060415094734104925,Uncertain,0.5,True,False,False,False,False,False,True,0.35430753920700325,0.0,0.10629226176210098,"hard_mismatch, title_missing"
response_text,,textarea,False,236,True,1.0,[],VALID,0.0,[],"['text', 'response']",['nan'],LOW,0.14558503031730652,LOW,0.11224399366841716,Uncertain,0.5,True,False,False,False,False,False,True,0.3773487071957171,0.0,0.11320461215871513,"hard_mismatch, title_missing"
overall_outcome_text,,textarea,False,238,True,1.0,[],VALID,0.0,[],"['overall', 'outcome', 'text']",['nan'],LOW,0.10344771295785904,LOW,-0.11924152921731743,Uncertain,0.3333333333333333,True,False,False,False,False,False,True,0.29526185512216246,0.0,0.08857855653664874,"hard_mismatch, title_missing"
purpose_text,,textarea,False,240,True,1.0,[],VALID,0.0,[],"['purpose', 'text']",['nan'],LOW,0.15694685280323029,LOW,0.044526931057365084,Uncertain,0.5,True,False,False,False,False,False,True,0.3604421351581786,0.0,0.10813264054745357,"hard_mismatch, title_missing"
activity_text,,textarea,False,242,True,1.0,[],VALID,0.0,[],"['text', 'activity']",['nan'],LOW,0.12061003595590591,LOW,0.060415094734104925,Uncertain,0.5,True,False,False,False,False,False,True,0.35430753920700325,0.0,0.10629226176210098,"hard_mismatch, title_missing"
response_text,,textarea,False,244,True,1.0,[],VALID,0.0,[],"['text', 'response']",['nan'],LOW,0.14558503031730652,LOW,0.11224399366841716,Uncertain,0.5,True,False,False,False,False,False,True,0.3773487071957171,0.0,0.11320461215871513,"hard_mismatch, title_missing"
overall_outcome_text,,textarea,False,246,True,1.0,[],VALID,0.0,[],"['overall', 'outcome', 'text']",['nan'],LOW,0.10344771295785904,LOW,-0.11924152921731743,Uncertain,0.3333333333333333,True,False,False,False,False,False,True,0.29526185512216246,0.0,0.08857855653664874,"hard_mismatch, title_missing"
comments_text,Comments,textarea,False,247,False,1.0,[],VALID,1.0,['comment'],"['comment', 'text']",['comment'],HIGH,0.4963681697845459,MEDIUM,0.06269940331186569,Uncertain,0.5,False,False,False,False,False,False,False,0.5677202719289235,1.0,0.870316081578677,
client_comments_text,Client Comments,textarea,False,248,False,1.0,[],VALID,1.0,"['comment', 'client']","['text', 'comment', 'client']","['comment', 'client']",HIGH,0.8513668179512024,HIGH,0.13020828906866597,Uncertain,0.6666666666666666,False,False,False,False,False,False,False,0.6944725321059605,1.0,0.9083417596317881,
health_issues_text,Client Health Issues,textarea,False,249,False,1.0,[],VALID,0.6667,"['health', 'issue']","['health', 'issue', 'text']","['health', 'issue', 'client']",PARTIAL,0.6419699192047119,MEDIUM,0.12359673150737348,Uncertain,1.0,False,False,False,True,False,False,False,0.5963399952136256,1.0,0.8789019985640876,hidden_agent
sud_progress,"Movement toward treatment plan objectives by (include Individual's perception of services, supports and/or treatment and progress toward goals)",textarea,False,250,False,0.5,['sud'],INVALID,0.0833,['progress'],"['progress', 'sud']","['include', 'individual', 'perception', 'movement', 'toward', 'plan', 'progress', 'objective', 'goal', 'treatment', 'service', 'support']",LOW,0.1910957247018814,LOW,-0.23616928236705353,Partial Contradiction,3.0,True,False,False,False,False,True,False,0.2948079327004483,0.5,0.43844237981013445,"hard_mismatch, token_validity_issues"
sud_staff_intervention,"Staff intervention (i.e. modality, EBP, assignment of homework, etc.)",textarea,False,251,False,0.6667,['sud'],PARTIAL,0.25,"['intervention', 'staff']","['intervention', 'sud', 'staff']","['intervention', 'modality', 'homework', 'etc', 'assignment', 'ebp', 'staff', 'ie']",LOW,0.5650095343589783,MEDIUM,-0.28677762569330006,Strong Contradiction,2.6666666666666665,True,False,False,False,False,True,False,0.40846957259970346,0.6667,0.589230871779911,"hard_mismatch, token_validity_issues"
