report_class_id,organization_name,field_key,field_title,field_type,field_key_definition,row_id,field_key_exists_in_library_flag,structural_severity,semantic_severity,final_severity,reasons,normalized_field_key,validity_stats,token_valid_ratio,char_valid_ratio,valid_tokens,invalid_tokens,tokens,token_validity_ratio_label,containment_title,matched_tokens,key_tokens,title_tokens,containment_title_label,cosine_sim,cosine_verdict,nli_axis,nli_axis_label,len_ratio,facet_title_missing,facet_hard_mismatch,facet_partial_mismatch,facet_missing_context,facet_hidden_agent,facet_temporal_mismatch,facet_token_validity_issues
BrightHarborPsychiatricEvaluationReport,Bright Harbor,fam_homicidal,Homicidal,radio,,77,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BrightHarborPsychiatricEvaluationReport,Bright Harbor,fam_suicidal,Suicidal,radio,,78,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BrightHarborPsychiatricEvaluationReport,Bright Harbor,fam_assaultive,Assaultive,radio,,79,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BrightHarborPsychiatricEvaluationReport,Bright Harbor,therapy_recs,Therapeutic Recommendations,textarea,,80,False,0.5,0.634241236882186,0.5402723710646558,"partial_mismatch, token_validity_issues",therapy recs,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.6364, 'valid_tokens': ['therapy'], 'invalid_tokens': ['recs'], 'tokens': ['therapy', 'recs']}",0.5,0.6364,['therapy'],['recs'],"['therapy', 'recs']",INVALID,0.0,[],"['rec', 'therapy']","['therapeutic', 'recommendation']",LOW,0.5762789845466614,MEDIUM,0.5378584717272921,Weak Match,1.0,False,False,True,False,False,False,True
BrightHarborPsychiatricEvaluationReport,Bright Harbor,clin_interpretations,Clinical Interpretation,textarea,,81,False,0.5,0.5846944673061325,0.5254083401918397,"partial_mismatch, token_validity_issues",clin interpretations,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.7895, 'valid_tokens': ['interpretations'], 'invalid_tokens': ['clin'], 'tokens': ['clin', 'interpretations']}",0.5,0.7895,['interpretations'],['clin'],"['clin', 'interpretations']",INVALID,0.5,['interpretation'],"['interpretation', 'clin']","['interpretation', 'clinical']",PARTIAL,0.367183655500412,LOW,0.4151312355200297,Weak Match,1.0,False,False,True,False,False,False,True
BuckEyeNonBillableReport,Buckeye Ranch,narrative,Narrative,textarea,,82,False,1.0,0.825385146454181,0.9476155439362542,,narrative,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['narrative'], 'invalid_tokens': [], 'tokens': ['narrative']}",1.0,1.0,['narrative'],[],['narrative'],VALID,1.0,['narrative'],['narrative'],['narrative'],HIGH,1.0,HIGH,0.41795048818060354,Weak Match,1.0,False,False,False,False,False,False,False
CCCGeneralCPRCNoteReport,Community Counseling Center,therapeutic_text,Narrative Description,textarea,,87,False,1.0,0.27640342377965976,0.7829210271338979,hard_mismatch,therapeutic text,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['therapeutic', 'text'], 'invalid_tokens': [], 'tokens': ['therapeutic', 'text']}",1.0,1.0,"['therapeutic', 'text']",[],"['therapeutic', 'text']",VALID,0.0,[],"['therapeutic', 'text']","['description', 'narrative']",LOW,0.3997676372528076,LOW,-0.47842289132060845,Strong Contradiction,1.0,False,True,False,False,False,False,False
CCCGeneralCPRCNoteReport,Community Counseling Center,progress_radio,Rating of progress towards goal,radio,,88,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCGeneralCPRCNoteReport,Community Counseling Center,progress_text, Description of progress/client response,textarea,,89,False,1.0,0.6331094852429319,0.8899328455728795,"partial_mismatch, hidden_agent",progress text,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['progress', 'text'], 'invalid_tokens': [], 'tokens': ['progress', 'text']}",1.0,1.0,"['progress', 'text']",[],"['progress', 'text']",VALID,0.25,['progress'],"['progress', 'text']","['description', 'client', 'progress', 'response']",LOW,0.6398070454597473,MEDIUM,0.3872245720166923,Weak Match,1.5,False,False,True,False,True,False,False
CCCTherapyNoteReport,Community Counseling Center,therapeutic_text,Narrative Description,textarea,,90,False,1.0,0.27640342377965976,0.7829210271338979,hard_mismatch,therapeutic text,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['therapeutic', 'text'], 'invalid_tokens': [], 'tokens': ['therapeutic', 'text']}",1.0,1.0,"['therapeutic', 'text']",[],"['therapeutic', 'text']",VALID,0.0,[],"['therapeutic', 'text']","['description', 'narrative']",LOW,0.3997676372528076,LOW,-0.47842289132060845,Strong Contradiction,1.0,False,True,False,False,False,False,False
CCCTherapyNoteReport,Community Counseling Center,progress_radio,Rating of progress towards goal,radio,,91,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCTherapyNoteReport,Community Counseling Center,progress_text,Description of progress/client response,textarea,,92,False,1.0,0.6331094852429319,0.8899328455728795,"partial_mismatch, hidden_agent",progress text,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['progress', 'text'], 'invalid_tokens': [], 'tokens': ['progress', 'text']}",1.0,1.0,"['progress', 'text']",[],"['progress', 'text']",VALID,0.25,['progress'],"['progress', 'text']","['description', 'client', 'progress', 'response']",LOW,0.6398070454597473,MEDIUM,0.3872245720166923,Weak Match,1.5,False,False,True,False,True,False,False
CCNYsimpleReport,Child Center of New York,info,Session Info,textarea,,93,False,1.0,0.6822584256361327,0.9046775276908398,temporal_mismatch,info,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['info'], 'invalid_tokens': [], 'tokens': ['info']}",1.0,1.0,['info'],[],['info'],VALID,0.5,['information'],['information'],"['session', 'information']",PARTIAL,0.41092076897621155,MEDIUM,0.6966073164775642,Exact Match,1.5,False,False,False,False,False,True,False
CCSWWGeneralReport,Gulf Coast Center,description,Description,textarea,,94,False,1.0,0.8532062677051379,0.9559618803115413,,description,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['description'], 'invalid_tokens': [], 'tokens': ['description']}",1.0,1.0,['description'],[],['description'],VALID,1.0,['description'],['description'],['description'],HIGH,1.0,HIGH,0.5106875590171261,Weak Match,1.0,False,False,False,False,False,False,False
CCSWWGeneralReport,Gulf Coast Center,assessment,Assessment/Clinical Impression,textarea,"This field captures the thorough analysis or evaluation of a client's mental and emotional state, as observed by the therapist during the session. This often includes, but is not limited to, the client's emotional responses, mood states, behavioral patterns, coping mechanisms, and relational dynamics. It may also touch upon life transitions or events impacting the client's well-being, as well as the client's recognition and management of their emotional health. It may also include screening and/or assessment results from evaluations conducted and self report tools..",95,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCSWWGeneralReport,Gulf Coast Center,response,Response,textarea,,96,False,1.0,0.8301195811394181,0.9490358743418253,,response,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,1.0,['response'],['response'],['response'],HIGH,1.0000001192092896,HIGH,0.433731817922104,Weak Match,1.0,False,False,False,False,False,False,False
CCSWWGeneralReport,Gulf Coast Center,plan,Plan,textarea,"This field describes the future steps or action strategies for the patient's treatment. This is not your overall treatment plan, but what the therapist hopes to accomplish and the actions they and/or the client would like to take between sessions.It describes the specific plans or actions that are intended for the client, based on their unique situations, feelings and thoughts. It involves outlining practical steps to be taken by the client regarding their situation and work in therapy like investigating job options, making appointments, adjusting medication adherence, working on recognizing cognitive distortions or practicing coping skills. It’s usually used for documenting the decisions made, proposed strategies, as well as steps for future engagement and sessions. It is also used for recording barriers in treatment as observed by the therapist and outlining the steps to overcome them.",97,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CenclearReport,CenClear,focus,"What was the focus of the session (i.e. alleviation of emotional disturbances, reversal or change of maladaptive Patterns or behaviors, encouragement of personality growth or development)?",textarea,,98,False,1.0,0.4236421269476811,0.8270926380843042,"hard_mismatch, temporal_mismatch",focus,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['focus'], 'invalid_tokens': [], 'tokens': ['focus']}",1.0,1.0,['focus'],[],['focus'],VALID,0.0625,['focus'],['focus'],"['session', 'encouragement', 'ie', 'maladaptive', 'focus', 'emotional', 'change', 'personality', 'disturbance', 'pattern', 'growth', 'development', 'reversal', 'what', 'alleviation', 'behavior']",LOW,0.1956115961074829,LOW,0.195695493718121,Uncertain,1.5,False,True,False,False,False,True,False
CenclearReport,CenClear,interventions,Describe the interventions provided.,textarea,"The Field ‘interventions' refers to the various therapeutic techniques, strategies, or actions that a therapist employs to help clients address and work through their challenges. These interventions are designed to promote positive change, enhance coping skills, and facilitate personal growth. The specific interventions used can vary depending on the therapeutic approach, the goals of therapy, and the needs of the individual client. These can range from positive reinforcement and radical acceptance to cognitive-behavioral methods and solution-focused brief therapy. The interventions are the therapist’s way of assisting the client to proceed towards their therapeutic goals.",99,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CenclearReport,CenClear,response,"Describe the client's response to the intervention, progress made toward goals and clients strengths. If progress is not being made, describe reasons and barriers to progress.",textarea,,100,False,1.0,0.4512050651483256,0.8353615195444977,"hard_mismatch, hidden_agent",response,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,0.0769,['response'],['response'],"['make', 'describe', 'progress', 'intervention', 'if', 'response', 'barrier', 'goal', 'not', 'toward', 'reason', 'strength', 'client']",LOW,0.2645440995693207,LOW,0.21383945092509804,Weak Match,1.5,False,True,False,False,True,False,False
CenclearReport,CenClear,plan,Document the plan. If there were barriers describe the plan to overcome the barriers.,textarea,"This field describes the future steps or action strategies for the patient's treatment. This is not your overall treatment plan, but what the therapist hopes to accomplish and the actions they and/or the client would like to take between sessions.It describes the specific plans or actions that are intended for the client, based on their unique situations, feelings and thoughts. It involves outlining practical steps to be taken by the client regarding their situation and work in therapy like investigating job options, making appointments, adjusting medication adherence, working on recognizing cognitive distortions or practicing coping skills. It’s usually used for documenting the decisions made, proposed strategies, as well as steps for future engagement and sessions. It is also used for recording barriers in treatment as observed by the therapist and outlining the steps to overcome them.",101,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CenterstoneFLOutpatientProgressNote,Centerstone Florida,notes_field,Notes Field,textarea,"The 'notes_field' refers to a detailed log of interactions in the context of Early Childhood Intervention (ECI) services. It encompasses information about the child and their family, the service providers involved, the nature and purpose of the interaction, and the method and location of communication. The notes summarize the discussions held, progress made, changes in the child's condition, and any new needs identified. They also outline the goals or procedures developed to meet these needs and any necessary follow-up actions. Additionally, the field records information about transition plans, including discussions about eligibility for other services, consent obtained for referrals, and next steps in the process. It also includes reasons for any missed appointments and efforts to reschedule them. This comprehensive documentation helps maintain continuity of care and ensures that each child's needs are being effectively addressed.",102,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CenterstoneINBlankProgressNote,Centerstone Indiana,interventions,Interventions,textarea,"The Field ‘interventions' refers to the various therapeutic techniques, strategies, or actions that a therapist employs to help clients address and work through their challenges. These interventions are designed to promote positive change, enhance coping skills, and facilitate personal growth. The specific interventions used can vary depending on the therapeutic approach, the goals of therapy, and the needs of the individual client. These can range from positive reinforcement and radical acceptance to cognitive-behavioral methods and solution-focused brief therapy. The interventions are the therapist’s way of assisting the client to proceed towards their therapeutic goals.",103,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CenterstoneINEngagementNote,Centerstone Indiana,interventions,Interventions/Additional Remarks,textarea,"The Field ‘interventions' refers to the various therapeutic techniques, strategies, or actions that a therapist employs to help clients address and work through their challenges. These interventions are designed to promote positive change, enhance coping skills, and facilitate personal growth. The specific interventions used can vary depending on the therapeutic approach, the goals of therapy, and the needs of the individual client. These can range from positive reinforcement and radical acceptance to cognitive-behavioral methods and solution-focused brief therapy. The interventions are the therapist’s way of assisting the client to proceed towards their therapeutic goals.",104,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CenterstoneINTherapyNote,Centerstone Indiana,interventions,Interventions,textarea,"The Field ‘interventions' refers to the various therapeutic techniques, strategies, or actions that a therapist employs to help clients address and work through their challenges. These interventions are designed to promote positive change, enhance coping skills, and facilitate personal growth. The specific interventions used can vary depending on the therapeutic approach, the goals of therapy, and the needs of the individual client. These can range from positive reinforcement and radical acceptance to cognitive-behavioral methods and solution-focused brief therapy. The interventions are the therapist’s way of assisting the client to proceed towards their therapeutic goals.",105,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChcindividualReport,Children's Health Council,info,Session Objective/Notes,textarea,,106,False,1.0,0.3971626288793221,0.8191487886637966,"hard_mismatch, temporal_mismatch",info,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['info'], 'invalid_tokens': [], 'tokens': ['info']}",1.0,1.0,['info'],[],['info'],VALID,0.0,[],['information'],"['session', 'objective', 'note']",LOW,0.18598096072673798,LOW,0.13789446887100223,Uncertain,1.5,False,True,False,False,False,True,False
CNSNBContactNote,CNS,summary_contact,Summary of Contact,textarea,,107,False,1.0,0.90035064572278,0.9701051937168339,,summary contact,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['summary', 'contact'], 'invalid_tokens': [], 'tokens': ['summary', 'contact']}",1.0,1.0,"['summary', 'contact']",[],"['summary', 'contact']",VALID,1.0,"['summary', 'contact']","['summary', 'contact']","['summary', 'contact']",HIGH,1.0,HIGH,0.6678354857426005,Exact Match,1.0,False,False,False,False,False,False,False
CNSProgressNoteReport,CNS,summary_text,"Summary: Goals, Objectives, Interventions Delivered & Consumer Response",textarea,,108,False,1.0,0.5731439676057888,0.8719431902817366,"hard_mismatch, hidden_agent",summary text,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['summary', 'text'], 'invalid_tokens': [], 'tokens': ['summary', 'text']}",1.0,1.0,"['summary', 'text']",[],"['summary', 'text']",VALID,0.1429,['summary'],"['summary', 'text']","['objective', 'deliver', 'summary', 'intervention', 'response', 'goal', 'consumer']",LOW,0.3998982310295105,LOW,0.46294832765645205,Weak Match,1.5,False,True,False,False,True,False,False
